% Model:              all_models_oak_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:18
% Table:              10000tempsOak - 
% Time                   Tv (K)                   Tst (K), Point: 19       Tc (K), Point: 22        Tl (K), Point: 23        Tw (K), Point: 24        Tsa (K)
0.8500000000000001       508.96191640665813       602.0104035208299        430.0622866552205        619.2662571391677        547.0459176120333        579.4199651407007
0.9                      516.193365027247         607.7650541751791        437.950739599216         624.6486536512285        552.3714852153856        585.0910566715144
0.9500000000000001       523.124180445284         613.2169099169541        445.5946476154791        629.7117721237831        557.5181897078111        590.4994580149319
1                        529.7699510124928        618.3868298648537        453.00130972381226       634.4802375841621        562.4948149047559        595.6612090784365
1                        529.7699510124928        618.3868298648537        453.00130972381226       634.4802375841621        562.4948149047559        595.6612090784365
1.1                      542.3717505447586        628.0803583565051        467.20296552662376       643.3612291869234        572.0212217799296        605.4030845890791
1.2                      554.0413385316073        636.8944218295192        480.5838641458044        651.3466088140299        580.9720646103113        614.3563036056266
1.3                      564.906594323392         644.9748265638444        493.2288958559234        658.6007465728721        589.4128390940213        622.6398989542341
1.4                      575.007123622847         652.3638774782504        505.16620960807575       665.169598179358         597.3640156345585        630.2896582370256
1.5                      584.4447990101601        659.17425863123          516.4656719941712        671.1780635194963        604.8780004812606        637.3990989800941
1.6                      593.2895661968739        665.4771998420314        527.1802093050097        676.7026859499585        611.9926831451255        644.0299072009916
1.7000000000000002       601.5654813938173        671.2977652049328        537.3275815843125        681.7706123378846        618.720937334197         650.2035306232519
1.8                      609.3726012736313        676.73504339896          546.9861420898258        686.4863855838878        625.118319606712         656.0070450967519
1.9                      616.715717173872         681.7914262229898        556.1622962364704        690.8510035732047        631.1887931899247        661.4435452678948
2                        623.7108874464374        686.5756424865709        564.9541761768928        694.9750774281397        637.0003941816865        666.6111547453322
2.1                      630.3176432054827        691.0497790735275        573.3275637887822        698.8200376807878        642.529398782457         671.4756583860046
2.2                      636.5359844509819        695.2138359838598        581.2824590721382        702.3858843311488        647.7758069922363        676.0370561899035
2.3                      642.4741081731866        699.1648453880149        588.9165119676786        705.7679135840997        652.8080486813468        680.3849642629896
2.4000000000000004       648.0946141557429        702.869266388478         596.1959680345943        708.9331846095363        657.6024698466176        684.4884052024973
2.5                      653.3845301295513        706.3154653212002        603.1091195413211        711.8702718768585        662.1508660944074        688.3366344928146
2.6                      658.3977846459217        709.5508594719598        609.7062169613956        714.6246713182079        666.487905267921         691.9737758686124
2.7                      663.2083511318319        712.6404908088639        616.0561885272873        717.2587893939893        670.6611410116799        695.4603535563582
2.8                      667.7573408004785        715.5325807034034        622.1041618320459        719.7229455514166        674.6327168067994        698.7481854125944
2.9000000000000004       672.0447536518882        718.227129155578         627.8501368756716        722.0171397904898        678.4026326532799        701.8372714373245
3                        676.1808406472096        720.8179582390884        633.4025313964535        724.2283799096655        682.0450739172635        704.8160530254188
3.1                      680.1135006757993        723.2607306148518        638.7101106067188        726.3155487804172        685.5249829454295        707.6427355761145
3.2                      683.8376406056765        725.5511120966765        643.7678660618047        728.2746270074813        688.8389326850936        710.3132334680034
3.3000000000000003       687.391365600171         727.7204468441773        648.6153529808856        730.1335499043346        692.0137025419538        712.8575044024536
3.4000000000000004       690.8070542587265        729.795368518104         653.2861821004211        731.9160545777055        695.0720474284157        715.3010039432617
3.5                      694.054244788488         731.7508201651485        657.7487324328932        733.5998091528829        697.9925595183818        717.6197834909577
3.6                      697.1341126378363        733.5877395827123        662.0042847045307        735.1856192471175        700.7760990447103        719.814750949444
3.7                      700.1130520647448        735.3590975099016        666.1251797160198        736.718989508996         703.4712555750772        721.9371885469787
3.8000000000000003       702.954013007662         737.0353346263369        670.071049050002         738.1745269289239        706.0509146190623        723.9584792047747
3.9000000000000004       705.6569954665422        738.6164509320178        673.8418927064776        739.5522315069012        708.5150761766654        725.8786229228183
4                        708.2638263851629        740.1343833917588        677.4861957902618        740.8784147213144        710.8959665004553        727.7292086435417
4.1                      710.7942841602984        741.604233801382         681.026885093478         742.1655182859167        713.2088241796102        729.5251735959939
4.2                      713.2238127894168        743.0072524239831        684.4354957020572        743.3980951067165        715.434729640508         731.247972362256
4.300000000000001        715.5524122725437        744.343439259562         687.7120276159991        744.5761451837136        717.5736828831488        732.8976049423334
4.4                      717.7800826095998        745.6127943081193        690.8564808353041        745.6996685169076        719.6256839075324        734.4740713362199
4.5                      719.9068238006657        746.8153175696547        693.868855359972         746.7686651062992        721.590732713659         735.9773715439203
4.6                      721.932635845662         747.9510090441679        696.749151190003         747.7831349518881        723.4688293015287        737.4075055654245
4.7                      723.9018640943447        749.0526230983094        699.5510476718924        748.769319340523         725.2958946729321        738.7974985861197
4.800000000000001        725.8101500407353        750.116940451969         702.2692689029084        749.7246391335591        727.0683983133632        740.1441047083439
4.9                      727.6358374235948        751.1279653552814        704.8776003203141        750.636279274456         728.7687980317094        741.431195926598
5                        729.3789262429167        752.0856978082471        707.376041924109         751.5042397632137        730.3970938279706        742.6587722409145
5                        729.3789262429167        752.0856978082471        707.376041924109         751.5042397632137        730.3970938279706        742.6587722409145
6                        743.2524033529803        759.4446066633252        727.5330425691759        758.3473770964717        743.5198296448631        752.3893452493278
7                        752.6169762824726        764.1425626662783        741.3991607368898        762.9353328450476        752.5365497591526        758.9249357645625
8                        758.9483950550801        767.1542640344397        750.9292317368455        766.0369440992123        758.7285704850311        763.3275625320935
9                        763.4725888511686        769.2307101924332        757.8129764117074        768.2612953185165        763.198508855973         766.4674580703855
10                       766.6284581426056        770.6224943340536        762.672533682146         769.8214629630887        766.3522923609668        768.653485974463
11                       768.7338449090375        771.5039951662001        765.964106214575         770.8711156426956        768.4880701986809        770.1085987243788
12                       770.2085706939457        772.099937317725         768.2950498022124        771.6124059344619        770.0003795871485        771.1265947140967
13                       771.1883986204705        772.476230918311         769.8675262985947        772.1107706214804        771.0204923319372        771.8018330682156
14                       771.83248552992          772.7118138221052        770.9171524772389        772.4429758995981        771.7014345755556        772.2451167575358
15                       772.2650027415306        772.8641974399278        771.6313044899896        772.6690239957112        772.1647590101222        772.5425385461393
16                       772.5676201386624        772.9680476990983        772.1361551939098        772.828856451067         772.4922860538128        772.7505181083601
17                       772.7750304534683        773.0367815609137        772.486751488384         772.939850832871         772.7197127429678        772.8929581524411
18                       772.9377537409196        773.0907641774381        772.7623873913276        773.0271027340225        772.898463690365         773.0047120283308
19                       773.0388690121675        773.1231576412436        772.9365221526558        773.0822110187305        773.011326325667         773.0741051553066
20                       773.1151867228455        773.1471904738103        773.0689179697808        773.1241402168498        773.0971779198071        773.1264635749433
21                       773.1600741665662        773.1604790888505        773.1488065679176        773.1494731971924        773.1490133566009        773.1572239045906
22                       773.1700382767488        773.161766568052         773.1705338797007        773.1564107813708        773.1631464753768        773.1639825763614
23                       773.1865898160399        773.165936863584         773.2018462094999        773.166347998168         773.1834818876007        773.17529335147
24                       773.1896219517785        773.1657805406624        773.2099288480459        773.1689216011188        773.1887532367647        773.177325462601
25                       773.1836634596386        773.1628310849902        773.2023579714287        773.1665330667627        773.1838715791114        773.1731908116041
26                       773.1817373280451        773.1614982018638        773.2009196998353        773.166088102663         773.1829591921971        773.1718380115332
27                       773.1764392416179        773.1592747210562        773.1932273751514        773.1636604182324        773.1779867517373        773.1681792629239
28                       773.1706194648276        773.1570286684357        773.184270168805         773.1608309830345        773.1721905443663        773.1641687392281
29                       773.1665478114875        773.1554512981098        773.1780212172798        773.1588588052917        773.1681477933134        773.1613626503417
30                       773.1624150067222        773.1539916095119        773.1713135224618        773.156740326057         773.1638041867927        773.1585205370367
31                       773.1590475501313        773.1527865899909        773.165886479334         773.1550259332719        773.1602897768208        773.1562040583563
32                       773.156433429655         773.151834248615         773.1617148080683        773.1537076277687        773.1575881395719        773.1544050513255
33                       773.1543800314754        773.1511026607984        773.1583931466714        773.1526571429054        773.155435919027         773.1529926225934
34                       773.1528873555594        773.1505918265411        773.1559214951435        773.1518744786823        773.1538331151862        773.1519667721626
35                       773.1519554019329        773.1503017458427        773.1542998534846        773.1513596350993        773.1527797280495        773.1513275000403
36                       773.1513873586691        773.1501525988637        773.1532357727848        773.151020865349         773.1520872773696        773.1509390329525
37                       773.1504794926879        773.1498589768074        773.1516835544858        773.1505301138258        773.1510818214215        773.1503158915943
38                       773.1498175490345        773.1496584367495        773.1505135750245        773.1501604342379        773.1503243086665        773.1498621596861
39                       773.1494015276701        773.1495509786897        773.1497258344012        773.1499118265857        773.1498147391051        773.14957783721
40                       773.1492314285586        773.1495366026285        773.1493203326155        773.1497842908688        773.1495531127367        773.1494629241836
41                       773.1493072516972        773.1496153085652        773.1492970696677        773.1497778270874        773.1495394295615        773.1495174205928
42                       773.1492681851878        773.1496389017663        773.1491269354319        773.1497245505358        773.1494303733957        773.149492238304
43                       773.1491619601331        773.149626986624         773.1488799248564        773.1496466703549        773.1492713608687        773.1494203286884
44                       773.1491309952436        773.149638058151         773.148764886815         773.1496104535277        773.1491979047875        773.1494000111326
45                       773.1491752904321        773.1496721163475        773.1487818213081        773.1496159000541        773.1492100051521        773.1494312856393
46                       773.1492948457659        773.1497291612131        773.1489307283354        773.1496630099341        773.1493076619627        773.1495141522095
47                       773.1494625873318        773.1497999397908        773.1491669920837        773.1497376835547        773.1494618639383        773.1496300076097
48                       773.1495050947543        773.149825182763         773.1492048283649        773.1497496066035        773.1494867808822        773.1496596898897
49                       773.149556156113         773.1498506144753        773.14926471036          773.1497684536271        773.1495257747308        773.149695128597
50                       773.1496157715201        773.149876234928         773.149346638069         773.1497942246257        773.1495788454841        773.1497363237498
51                       773.1496839409409        773.1499020441207        773.1494506114922        773.1498269195991        773.1496459931421        773.1497832753385
52                       773.1497606643646        773.1499280420537        773.1495766306292        773.1498665385473        773.1497272177048        773.1498359833737
53                       773.1498198052788        773.1499487100683        773.1496719663184        773.1498965252616        773.1497886456078        773.1498766404782
54                       773.149859208064         773.1499635930047        773.14973226964          773.1499155142428        773.1498274830761        773.1499037779773
55                       773.149893116286         773.1499756983554        773.1497862763015        773.1499325280952        773.1498621901193        773.1499271003016
56                       773.149921529875         773.1499850261201        773.1498339863026        773.1499475668192        773.1498927667374        773.1499466074524
57                       773.1499444489051        773.1499915762992        773.1498753996433        773.1499606304144        773.1499192129302        773.1499622994431
58                       773.1499618733396        773.1499953488923        773.1499105163236        773.149971718881         773.1499415286978        773.1499741762618
59                       773.1499774930004        773.1499992191248        773.1499405764575        773.1499812088895        773.1499607356776        773.1499848442088
60                       773.1499915005908        773.1500033372035        773.1499656448309        773.1499891201174        773.1499768872417        773.1499944394313
