% Model:              all_models_oak_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:19
% Table:              1400tempsOak - 
% Time                   Tv (K)                   Tst (K), Point: 58       Tc (K), Point: 61        Tl (K), Point: 62        Tw (K), Point: 63        Tsa (K)
0                        293.5169809321006        296.9468149814186        293.21533292273267       296.9971525597679        297.3696724734284        297.31033307940544
0.05                     402.4342666995034        440.29244456782413       369.6304396690915        439.3104295373179        409.00387555359913       428.4716537305748
0.1                      472.102041514644         510.50917877383574       440.9587647602665        501.2061372346029        473.47972659140675       494.127662590105
0.15000000000000002      522.9314914143531        559.1246732914449        494.4254084619323        545.659378737872         521.7993051006501        541.606916562376
0.2                      561.9837037340844        595.195105669944         536.0523976564405        579.9292851685082        559.3895274225396        577.9560837603408
0.25                     593.2523459924843        623.4043423458277        569.7089110287212        607.5414782978901        589.7651605008778        607.0035438033993
0.30000000000000004      618.8882231973878        646.1130251995247        597.5462163976619        630.3247070816694        614.8785115459457        630.7835371682042
0.35000000000000003      640.074925567565         664.5680535738586        620.7548187944783        649.2819404172988        635.8099340204134        650.41117096153
0.4                      657.8363851913729        679.8257832972772        640.3680502639987        665.2795354533471        653.4950875193273        666.8488549599775
0.45                     672.8723445021533        692.5873849607841        657.0960403963221        678.908909252554         668.576163564269         680.7522999030508
0.5                      685.728124228794         703.3853207037582        671.4961331327137        690.6315207178283        681.5567692555986        692.6312211282184
0.55                     696.891922729863         712.6861491442048        684.0712158186172        700.8617712310845        692.8909509614056        702.9409953040889
0.6000000000000001       706.5316157626854        720.6462815488718        694.9958450493166        709.7436228184623        702.7365425624878        711.8380030752274
0.65                     714.8083055526909        727.4165662062663        704.4372318764657        717.4149620752513        711.2446956094825        719.472355059601
0.7000000000000001       722.0402521746121        733.2911949512475        712.7281846315101        724.1490637656393        718.715773776087         726.140147456706
0.75                     728.2481484504052        738.2887227967417        719.8907214953833        729.9639207353229        725.1696260090783        731.8605822629983
0.8                      733.7212334385879        742.671601379427         726.2305604408957        735.109856613532         730.881992053846         736.9023363699736
0.8500000000000001       738.447939868547         746.4277102366553        731.736629104232         739.577581428376         735.842863924654         741.2545288511209
0.9                      742.5998478186725        749.7099056974209        736.5923149680772        743.5168729246664        740.2176221703671        745.0763071153293
0.9500000000000001       746.2312320483131        752.5644366040406        740.8572988656764        746.9762576929945        744.0600606147993        748.4178531557415
1                        749.3986645536105        755.040701177168         744.5928406736097        750.0056654642965        747.4254111887441        751.3315636563808
1                        749.3986645536105        755.040701177168         744.5928406736097        750.0056654642965        747.4254111887441        751.3315636563808
1.1                      754.8401891850378        759.2798669253161        751.0280166378417        755.2236551482744        753.222678302696         756.336179124529
1.2                      759.0395465064657        762.5229661202346        756.0271843292566        759.2760088419556        757.7260145095656        760.1964382248035
1.3                      762.3372542689748        765.0523545808248        759.9734617678364        762.4744696755592        761.280862403572         763.2267252776394
1.4                      764.8221238570861        766.9400097425723        762.9685957023298        764.9014958890133        763.9788433050677        765.5088878409433
1.5                      766.745127007234         768.3920240207458        765.2971653696065        766.7882354348519        766.0764015588543        767.2744562062672
1.6                      768.2382721880464        769.5130824259529        767.1130001307777        768.2594224388072        767.7120775473293        768.6449511585114
1.7000000000000002       769.3505472526559        770.3425145697153        768.4726498823467        769.3609388415351        768.9368138751836        769.6655027405892
1.8                      770.2489169135897        771.0113988400457        769.5721841972644        770.2517230556583        769.9272436599074        770.4897237337327
1.9                      770.9225469602816        771.5102870940184        770.3999865544545        770.9223280637564        770.6728959638486        771.107584942776
2                        771.5145975834855        771.949374526727         771.1267836198109        771.5110882382087        771.3275539130487        771.650657604034
2.1                      771.9751496406178        772.2902367017141        771.6930439780153        771.9697671718212        771.8375942079639        772.0730635773162
2.2                      772.3042031316882        772.5328736189796        772.0987676290674        772.298364864594         772.2030168485942        772.3748028626205
2.3                      772.5910951155898        772.7444094786312        772.4525250615721        772.5849128492221        772.5216508512676        772.6378826015092
2.4000000000000004       772.804944647161         772.9016416056572        772.7167869528868        772.7989814588994        772.7596798745019        772.8339555652403
2.5                      772.935040667074         772.9965221496387        772.8785362532617        772.9300161602958        772.9053747164771        772.9531895143646
2.6                      773.0180915626927        773.0565722174588        772.9824560976638        773.0142072549422        772.9989843217838        773.0292741245512
2.7                      773.104449978956         773.1195423240794        773.0898380381464        773.1011967330822        773.0957178937218        773.108421294597
2.8                      773.1540311679448        773.1553800287898        773.1518890784815        773.1514655849737        773.1516244739921        773.1538426429377
2.9000000000000004       773.1668351296128        773.1640853315904        773.1686092186693        773.1650138106168        773.1667040625954        773.165538169581
3                        773.1914125705557        773.1817010040066        773.1995592678564        773.190090685255         773.194593698153         773.1880445884435
3.1                      773.2048199652904        773.191194374306         773.2165926749486        773.2038951302874        773.2099462158139        773.2003152597678
3.2                      773.2048144748298        773.1909004176547        773.2169579804399        773.2041982316183        773.2102838094181        773.2002927742225
3.3000000000000003       773.2006154180841        773.1875865277843        773.2120606444091        773.200238164667         773.2058794920797        773.1964292284833
3.4000000000000004       773.2000566056907        773.1870030732163        773.2115920785316        773.1998647628013        773.2054624161988        773.1959065115764
3.5                      773.1957679870445        773.1837401061067        773.2064346007836        773.1956929012338        773.2008201934683        773.1919679008786
3.6                      773.1878779193936        773.1778906848906        773.1967484848371        773.1878523847379        773.1920972243202        773.1847310012761
3.7                      773.1836365608507        773.1747111411402        773.1915866613439        773.1836751325292        773.1874498521195        773.1808386296858
3.8000000000000003       773.1789980976254        773.1712682783096        773.1858973133569        773.1790697055836        773.1823265835186        773.1765838875881
3.9000000000000004       773.173962529724         773.1675620963991        773.179680440876         773.1740361039017        773.1767274185177        773.171966774999
4                        773.1695002613368        773.1642788447926        773.174170040676         773.1695742611676        773.1717644146205        773.1678753733308
4.1                      773.1660701603046        773.1617430251492        773.1699496236647        773.1661570086111        773.167963422216         773.1647296230689
4.2                      773.1631025161587        773.1595517502356        773.1662947279219        773.1631972994162        773.1646715681917        773.1620081442497
4.300000000000001        773.1605973289032        773.1577050200516        773.163205353447         773.1606951335827        773.1618888525475        773.1597109368971
4.4                      773.1585545985355        773.1562028345975        773.1606815002407        773.158650511111         773.1596152752836        773.1578380009953
4.5                      773.1569743250288        773.1550451938731        773.1587231683023        773.1570634320007        773.1578508363998        773.1563893365416
4.6                      773.1558565084247        773.1542320978784        773.1573303576325        773.155933896252         773.1565955358964        773.1553649435502
4.7                      773.1546232725659        773.1533310299009        773.1557991486358        773.1546931911348        773.1552161818308        773.1542345700428
4.800000000000001        773.1533314143202        773.1523845000726        773.1541987264192        773.1533972128784        773.1537750078057        773.1530503321151
4.9                      773.1522631422089        773.1516037299755        773.1528728534458        773.1523236950338        773.1525812361004        773.1520711808289
5                        773.151418456294         773.1509887196098        773.1518215297159        773.1514726376014        773.1516348667152        773.1512971161732
5                        773.151418456294         773.1509887196098        773.1518215297159        773.1514726376014        773.1516348667152        773.1512971161732
6                        773.1492792358978        773.1494672204433        773.1491131939343        773.1492826409552        773.1492025898993        773.1493390190076
7                        773.1496756699498        773.1497635007886        773.1495967757509        773.1496736317428        773.1496373387322        773.1497027626166
8                        773.1499620242505        773.149972376507         773.1499527008799        773.149961644695         773.1499567119064        773.1499652007777
9                        773.150039856996         773.1500291362868        773.1500494586728        773.150040089603         773.1500446756891        773.1500365318742
10                       773.1500335424273        773.1500245664756        773.1500415636563        773.1500337270376        773.1500383278761        773.150030746881
11                       773.1500126470601        773.1500092787523        773.1500156495551        773.1500126694322        773.1500146522744        773.1500115937047
12                       773.150003684706         773.1500027084053        773.1500045517681        773.1500036616359        773.1500041114527        773.1500033778515
