% Model:              all_models_pine_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:23
% Table:              400tempsPine - 
% Time                   Tv (K)                   Tst (K), Point: 84       Tc (K), Point: 87        Tl (K), Point: 88        Tw (K), Point: 89        Tsa (K)
0                        294.1449826145874        299.84814757218453       293.1501475096016        299.45862226477345       299.39376454992987       300.1576709341031
0.05                     513.6172408661779        537.0690263574874        488.0707037208659        518.3176604531534        510.30702946306417       527.7625926713159
0.1                      609.1812048206201        625.5966885227211        591.3615202760141        610.8061693204004        605.6072372991327        618.339072199938
0.15000000000000002      664.106237152231         675.4244310492244        651.8311483768733        664.8558593518898        661.3588247142562        670.2533773496989
0.2                      698.9494050205045        706.7968159387408        690.4416538048881        699.3399390240936        696.9451395136037        703.1532134505717
0.25                     722.1478616818165        727.6051734490154        716.232522380481         722.3640909769383        720.7114468414471        725.0464083917817
0.30000000000000004      737.6464022681517        741.4698614501453        733.5023620588521        737.7768435442365        736.6237693618651        739.6676880386867
0.35000000000000003      748.3079601305882        750.9946309417912        745.3961743510314        748.3900328722364        747.5819049970214        749.7239284497471
0.4                      755.857109356657         757.7333698986251        753.8237113451947        755.9092858093892        755.346103201624         756.8436592507488
0.45                     761.2226615062216        762.5200832568826        759.8166103951006        761.2557718169505        760.8670908522633        761.9035736174154
0.5                      764.8971039856774        765.7961330053068        763.9228208591759        764.9189156784761        764.6498438197499        765.3684310499794
0.55                     767.4957078854499        768.1123139953218        766.827480410977         767.5100753725239        767.3256892065311        767.8187221367195
0.6000000000000001       769.274132462001         769.696989509954         768.8158647482387        769.2838083102516        769.1574146019744        769.4955799415685
0.65                     770.4804367638292        770.7717236698878        770.1647552768196        770.4870749703235        770.400013417998         770.632969989549
0.7000000000000001       771.3070476848854        771.5081534636772        771.0890998881606        771.3116271495318        771.2515151544629        771.4123533920438
0.75                     771.8854295211246        772.0234326359063        771.7358688551161        771.8885654976123        771.8473159874701        771.9576889267537
0.8                      772.326513935398         772.416387830967         772.2291108873934        772.3285425743001        772.3016874628855        772.3735703253267
0.8500000000000001       772.648038186322         772.7028236947142        772.5886573993819        772.649248434001         772.6328983188679        772.6767218652567
0.9                      772.8573340677067        772.8892731010361        772.8227079671412        772.8580048961605        772.8485021072701        772.8740567835249
0.9500000000000001       773.0192491672441        773.0335177636657        773.0037739619354        773.0195203518971        773.0152967483092        773.0267197749724
1                        773.0996585501277        773.1051510432179        773.0936975138283        773.0997431162258        773.0981309780218        773.102534488876
1                        773.0996585501277        773.1051510432179        773.0936975138283        773.0997431162258        773.0981309780218        773.102534488876
1.1                      773.1837534173545        773.1800657335676        773.1877437299838        773.1836454775764        773.1847664292943        773.1818238408199
1.2                      773.1949399696823        773.1900296214886        773.2002556674954        773.1948121901451        773.1962962609047        773.1923709857632
1.3                      773.1858085635698        773.1818967488002        773.1900447142674        773.1857099909442        773.1868896447593        773.1837617473083
1.4                      773.1747317974922        773.1720305852582        773.1776576693778        773.174665934238         773.1754778362379        773.1733182297647
1.5                      773.1660793876541        773.1643235302109        773.1679816973876        773.1660377617287        773.1665638078966        773.1651604039231
1.6                      773.1606088360021        773.1594503486036        773.1618639475579        773.160581028754         773.1609280338605        773.1600024770211
1.7000000000000002       773.1570974870694        773.1563221444088        773.1579371301534        773.1570772643258        773.1573107993282        773.1566917289509
1.8                      773.1539286309913        773.153499452336         773.1543933939563        773.1539170961945        773.154046424496         773.1537040202613
1.9                      773.1519701566622        773.1517550120801        773.1522032371149        773.1519644742098        773.152029086467         773.1518575457842
2                        773.1506606453256        773.1505885971561        773.1507388122443        773.1506589221289        773.1506802974993        773.1506229179604
2.1                      773.149860002946         773.1498753831032        773.1498434488894        773.1498605810143        773.1498557041402        773.1498680355965
