% Model:              all_models_oak_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:18
% Table:              2800tempsOak - 
% Time                   Tv (K)                   Tst (K), Point: 45       Tc (K), Point: 48        Tl (K), Point: 49        Tw (K), Point: 50        Tsa (K)
0                        293.4058097357918        296.4839773761605        293.1942128222915        295.4285282676139        296.6483423869316        296.5881780605286
0.05                     373.6844489103536        423.23417273814425       336.0899342523029        434.69228675062845       390.4335756807035        409.4823650587686
0.1                      430.2460323420251        481.2472318790894        389.28180544945695       490.9366168439617        437.09524454970165       463.35748016360503
0.15000000000000002      474.08531920056254       523.6094374472028        433.8631766551252        529.9844240256493        476.2176290010066        504.0436268617043
0.2                      509.4530601494629        556.6606735128071        471.3440676500292        559.8327724714801        509.10536550855574       536.4389683929375
0.25                     538.9389451393706        583.5829518357643        503.2766564428687        584.0892234820725        537.1042601817192        563.262594847634
0.30000000000000004      564.0140064314076        606.0403009519574        530.8079464308471        604.4293337704661        561.2296018716942        585.9760867148951
0.35000000000000003      585.5173046855137        624.9503698388477        554.6771894044887        621.7051061983808        582.1366904640911        605.3893741980376
0.4                      604.1874436511414        641.1084243826273        575.5665219707777        636.628664961543         600.4264806503828        622.2062126717008
0.45                     620.5414676123943        655.0589062795901        593.9803303678015        649.6662660027799        616.5435531213966        636.9114597017741
0.5                      634.9916923471719        667.2267148720401        610.3359172816286        661.1723955397456        630.855049918238         649.8874094930577
0.55                     647.9152660500722        677.9929511373612        625.0241789419049        671.4614130807968        643.7037603347599        661.4810655016797
0.6000000000000001       659.445362123586         687.4891310163149        638.1859816769083        680.6415780312425        655.2145801838279        671.8142411467771
0.65                     669.709134604454         695.8413780643486        649.9553066764227        688.8167593924298        665.5060677856025        681.0033753311495
0.7000000000000001       678.9614474444779        703.2990087955993        660.6028803695193        696.1931775337123        674.8155580162061        689.2810979562806
0.75                     687.2194907600729        709.8783316309393        670.1472794541971        702.7844741681874        683.159337489154         696.6630041875977
0.8                      694.7202275862826        715.8068022900254        678.8429289405299        708.7801014952867        690.76059766112          703.3645742965797
0.8500000000000001       701.4562014296625        721.0757612134743        686.6826362043679        714.173458193814         697.6129193544846        709.3787825061208
0.9                      707.5715730455935        725.8209424762797        693.8225876781676        719.0787112292239        703.8531147448803        714.836297913098
0.9500000000000001       713.1151476397207        730.0862512786631        700.3166154773728        723.5338901773538        709.5282982573643        719.7810832590317
1                        718.1359805699018        733.9169018233848        706.2183216245669        727.5775485195078        714.6854037657265        724.2574721762362
1                        718.1359805699018        733.9169018233848        706.2183216245669        727.5775485195078        714.6854037657265        724.2574721762362
1.1                      727.0724900270073        740.6853081781206        716.757369403946         734.7914394048794        723.8935026258554        732.2217904703512
1.2                      734.4928422608914        746.2233810142089        725.5640287069094        740.8075472633162        731.5864341677038        738.8296804049369
1.3                      740.7296730216826        750.8200642998482        733.0081443653071        745.8858614820225        738.0892978006424        744.3801942544995
1.4                      745.8770126948314        754.5545664991453        739.1953601508699        750.0996903398003        743.4939110475203        748.9575996113924
1.5                      750.188899565601         757.6445496346015        744.4094730305608        753.6473583139123        748.0484281870794        752.7899560299583
1.6                      753.8172261214122        760.2145411345091        748.8225683579145        756.6476056667807        751.9031800780677        756.0131569914159
1.7000000000000002       756.8162019494988        762.3095852112007        752.4958138159122        759.1428044024171        755.1116183376191        758.6757533026987
1.8                      759.3899613693173        764.0942589793142        755.6618869536436        761.2929121548134        757.8769785141158        760.9601808814053
1.9                      761.535499079816         765.5639636335078        758.3185518328527        763.0960158575898        760.1972745635162        762.8636098125108
2                        763.4546348929134        766.8758208393792        760.6989896651102        764.7115236901386        762.2760998310114        764.5660489239432
2.1                      765.0769953905196        767.9750431676696        762.7218914909876        766.0838509288733        764.0424624775395        766.0047301633758
2.2                      766.4025805726076        768.861630618379         764.3872573104853        767.2129975737938        765.4963625031007        767.1796535308224
2.3                      767.5878548851543        769.6524044037432        765.8789590148803        768.22446244127          766.7988945296403        768.2301409317491
2.4000000000000004       768.5787336063562        770.3069831915803        767.133438010845         769.0748646307339        767.8943733325573        769.1080332687064
2.5                      769.3564574443839        770.8113607123139        768.1286489931853        769.7491574719791        768.7634844854807        769.7966265533411
2.6                      769.9912646027491        771.2171895648909        768.9478425459615        770.3040056205749        769.4789218906751        770.3584056384551
2.7                      770.5795003470322        771.5953212676621        769.7052129285998        770.8171355988221        770.1403992790136        770.8790805712266
2.8                      771.0444661107467        771.8893523237051        770.3098523425089        771.2266708546945        770.6685365152025        771.290419272861
2.9000000000000004       771.3861618938911        772.0992827330198        770.7617607876882        771.5326113881916        771.0633335992418        771.5924217433452
3                        771.7202923998052        772.3074796248358        771.2004799940182        771.8297438925538        771.4465834144855        771.8878788567318
3.1                      771.9921792520862        772.475018903854         771.5600669616289        772.07327518007          771.7607305035224        772.1282149030842
3.2                      772.1964773787993        772.59809555426          771.8340754480209        772.2588265031728        772.0001485461011        772.3086813752701
3.3000000000000003       772.3633839699197        772.6973991996975        772.0597156711164        772.4116201171738        772.197311959851         772.4560636031766
3.4000000000000004       772.5185580867978        772.7905101621141        772.2686057802848        772.5530877975481        772.3798148048087        772.5931215331234
3.5                      772.6378596794395        772.8608888711401        772.4309994143379        772.6630665256844        772.5216965838267        772.6984426031031
3.6                      772.7219550347015        772.9089738847855        772.5477375761496        772.7421258620537        772.62369192756          772.7726169927433
3.7                      772.8084788331073        772.9595368028513        772.6663236430915        772.8224369761215        772.7272958632633        772.8489805276455
3.8000000000000003       772.876429752126         772.9987543019859        772.7602492527258        772.886047354457         772.8093528747878        772.9089307800234
