% Model:              all_models_oak_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:19
% Table:              200tempsOak - 
% Time                   Tv (K)                   Tst (K), Point: 97       Tc (K), Point: 100       Tl (K), Point: 101       Tw (K), Point: 102       Tsa (K)
3.8000000000000003       773.1499998369134        773.1499998436863        773.1499998290589        773.1499998189047        773.1499996720472        773.1499998409201
3.9000000000000004       773.1499998625745        773.1499998682832        773.1499998559758        773.1499998604771        773.149999777964         773.1499998659841
4                        773.1499998870571        773.1499998917446        773.1499998816485        773.1499998983743        773.1499998760681        773.1499998898804
4.1                      773.1499998725408        773.1499998778296        773.1499998664495        773.1499998913446        773.1499999083134        773.1499998757488
4.2                      773.1499998659734        773.149999871533         773.1499998595791        773.1499998906046        773.1499999467673        773.1499998693677
4.300000000000001        773.1499998673498        773.1499998728547        773.1499998610363        773.1499998961542        773.1499999914296        773.1499998707321
4.4                      773.1499998766825        773.1499998817948        773.1499998708218        773.1499999079934        773.1500000423005        773.1499998798438
4.5                      773.1499998939729        773.1499998983529        773.1499998889353        773.1499999261224        773.1500000993798        773.1499998967035
4.6                      773.1499999192116        773.1499999225296        773.1499999153771        773.149999950541         773.1500001626678        773.1499999213131
4.7                      773.1499999346843        773.1499999373702        773.1499999316063        773.1499999646596        773.150000194643         773.1499999364116
4.800000000000001        773.1499999421688        773.1499999445417        773.1499999394455        773.1499999701085        773.1500001989934        773.1499999437029
4.9                      773.1499999502913        773.1499999523232        773.1499999479489        773.1499999749896        773.1500001940427        773.149999951617
5                        773.1499999590394        773.1499999607148        773.1499999571165        773.1499999793026        773.1500001797907        773.149999960143
5                        773.1499999590394        773.1499999607148        773.1499999571165        773.1499999793026        773.1500001797907        773.149999960143
6                        773.1500000036715        773.1500000035225        773.1500000038219        773.1499999927508        773.1499999145025        773.1500000035406
7                        773.1500000003598        773.15000000034          773.1500000003682        773.1500000033532        773.1499999892837        773.1500000003474
8                        773.1499999998518        773.1499999998491        773.1499999998447        773.1500000005685        773.1500000305496        773.1499999998623
9                        773.1499999999544        773.149999999961         773.1499999999522        773.1499999970223        773.1499999834987        773.1499999999536
10                       773.1499999999919        773.1500000000027        773.1499999999874        773.149999997205         773.1499999501988        773.1499999999807
11                       773.1499999999952        773.1500000000038        773.1499999999967        773.1500000001993        773.1499999756674        773.1499999999947
12                       773.1499999999944        773.1500000000015        773.1500000000028        773.1500000010669        773.1500000042182        773.1500000000051
13                       773.1499999999928        773.1499999999987        773.1500000000041        773.1500000007849        773.1500000176613        773.1500000000074
14                       773.1499999999919        773.1499999999992        773.1500000000019        773.1499999998359        773.1500000091324        773.1500000000035
15                       773.1499999999921        773.1500000000003        773.1499999999988        773.1499999996201        773.1499999954245        773.149999999999
16                       773.1499999999928        773.1500000000004        773.149999999998         773.1499999998055        773.1499999926095        773.1499999999982
17                       773.1499999999922        773.1500000000001        773.1499999999986        773.1500000001131        773.1499999948807        773.1499999999985
18                       773.1499999999919        773.1499999999999        773.1499999999995        773.1500000002615        773.149999998614         773.1500000000003
