% Model:              all_models_pine_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:22
% Table:              10000tempsPine - 
% Time                   Tv (K)                   Tst (K), Point: 19       Tc (K), Point: 22        Tl (K), Point: 23        Tw (K), Point: 24        Tsa (K)
0.8500000000000001       537.290637057596         637.0802464352322        449.860745594013         654.1543738895728        582.6490887430786        614.7547114307757
0.9                      544.815860866544         642.4885765874456        458.4864841857328        659.120452809492         587.8978968398857        620.1940875304999
0.9500000000000001       552.020038583819         647.6094928917079        466.82770471749853       663.793260063632         592.9599338183416        625.3766996170845
1                        558.8699680636           652.4034452661641        474.8656281585344        668.1269408441984        597.8166143628999        630.2713321808928
1                        558.8699680636           652.4034452661641        474.8656281585344        668.1269408441984        597.8166143628999        630.2713321808928
1.1                      571.7127638578229        661.2467851846177        490.15539239748273       676.0457387908519        607.0238793496254        639.3858825873449
1.2                      583.485230239064         669.1748523467602        504.4464241123281        683.0527483661784        615.5935818569852        647.6644577886257
1.3                      594.325045810714         676.3339445293578        517.833432105307         689.3104314585494        623.5964815737482        655.2276031711768
1.4                      604.3504819099716        682.8424590164888        530.4041438241927        694.9469366803103        631.0928443210562        662.1755003235004
1.5                      613.7192401207811        688.8464733927153        542.2866865840763        700.1146750838105        638.1653171976709        668.6363523227357
1.6                      622.4437265993096        694.3576697032886        553.4909619962489        704.8259340258393        644.8203768426348        674.6203321622647
1.7000000000000002       630.5525209888683        699.4008298516902        564.0419636434768        709.1057255163363        651.0742728851916        680.150049654889
1.8                      638.1675344555096        704.0842475891943        574.0436578766027        713.0647367726532        656.9947084496487        685.3229515462846
1.9                      645.22332214419          708.3497882175154        583.4402330502919        716.6435482261714        662.5453388655309        690.0867260724701
2                        651.846716532005         712.3071356876766        592.3433615032374        719.9517938125164        667.7974884444722        694.5412984339034
2.1                      658.0693668737852        715.9836600818969        600.7809094917434        723.0168311332703        672.7689551619778        698.7116035543223
2.2                      663.8544957713888        719.34731186367          608.7208284113983        725.8064624668358        677.4392200471234        702.5685446648391
2.3                      669.3541026619656        722.5238782609351        616.3046502885736        728.4426509308012        681.8975272606543        706.229060649662
2.4000000000000004       674.4982582283044        725.4554892241105        623.4672614744701        730.869285807269         686.1028188661506        709.6393522547833
2.5                      679.3320246472449        728.1777906844259        630.2531478433197        733.1196176437861        690.0827024159296        712.8332461330521
2.6                      683.9158184686129        730.7385744780213        636.7219532741993        735.2382266958007        693.8741923902148        715.8560949459089
2.7                      688.2111282368819        733.107376548707         642.8356588368832        737.1966960721321        697.4536945667203        718.6789894456911
2.8                      692.2905849137604        735.3394348530816        648.6699944115386        739.044618602499         700.8676205558271        721.3552707189125
2.9000000000000004       696.1436095054536        737.4267037590296        654.2139296343817        740.7747708903812        704.1092103184968        723.8771694202823
3                        699.7778244877669        739.3742591486595        659.4769137431274        742.391124735353         707.1840366660829        726.2498984200915
3.1                      703.2819601311395        741.2461277064949        664.5586563601869        743.9483592587568        710.1521619108972        728.5367770683154
3.2                      706.6110944421407        743.0098942681325        669.4086769112955        745.4187917417247        712.9831779544646        730.7057483069826
3.3000000000000003       709.7652274207062        744.6655588335724        674.0269753964534        746.8024221842562        715.6770847967853        732.7568121360542
3.4000000000000004       712.7443590669081        746.2131214028149        678.4135518156602        748.0992505863519        718.233882437859         734.6899685555629
3.5                      715.5484893806807        747.6525819758594        682.568406168916         749.3092769480114        720.6535708776862        736.5052175654893
3.6                      718.2717395846553        749.0494068340424        686.6032289732946        750.4862001314017        723.0039461124741        738.2685221545446
3.7                      720.8525033329215        750.3607455100445        690.444914031925         751.5948719458603        725.2406327773692        739.9367067393034
3.8000000000000003       723.2891881516709        751.5854903542676        694.091571609301         752.6343838393527        727.3624838054177        741.5086552661782
3.9000000000000004       725.5817940409985        752.7236413667117        697.5432017054225        753.6047358118791        729.3694991966195        742.9843677351586
4                        727.7303210008339        753.7751985473773        700.7998043202894        754.5059278634395        731.2616789509744        744.3638441462542
4.1                      729.8163353698856        754.7956519618662        703.9607326855952        755.38265823585          733.0984745143459        745.7036344685264
4.2                      731.8172638732503        755.7696448769838        706.9984910495403        756.2225568054432        734.8634328517218        746.9880886432218
4.300000000000001        733.7104790223509        756.6817836775383        709.8855176242593        757.013223739441         736.5400614131246        748.2015190250947
4.4                      735.4959808171545        757.5320683635296        712.621812409752         757.7546590378438        738.1283601985541        749.3439256141563
4.5                      737.1737692576476        758.3204989349578        715.2073754060189        758.4468627006514        739.6283292080105        750.4153084104091
4.6                      738.784440134323         759.0736401929634        717.6938841292927        759.1107370622917        741.0706618349963        751.4433343552525
4.7                      740.3455051158071        759.8029513057979        720.1036305346383        759.7552986919382        742.4685981846604        752.439938043426
4.800000000000001        741.8260098077018        760.4881765444696        722.3972103834074        760.3646095059877        743.7987344657477        753.3840233611729
4.9                      743.2259542100129        761.1293159089784        724.5746236755995        760.9386695044406        745.0610706782576        754.275590308503
5                        744.545338322767         761.7263693993239        726.6358704112149        761.4774786872964        746.2556068221903        755.1146388854131
5                        744.545338322767         761.7263693993239        726.6358704112149        761.4774786872964        746.2556068221903        755.1146388854131
6                        754.9118903569346        766.2662298643887        743.0058268998819        765.6913076237998        755.7351022705355        761.6882406193575
7                        761.6450754558053        769.050704748223         753.8266640464501        768.4169849353631        761.9924249916389        765.9393370482985
8                        765.9778896944867        770.7423739361273        760.9056374362215        770.1725914249464        766.0820618715661        768.6653176617671
9                        768.680379699708         771.7292887923888        765.4018745342115        771.2725963990246        768.6781073482554        770.3598200655158
10                       770.3658658382802        772.3074293989339        768.252990450535         771.9648590092141        770.3238218658101        771.4140932664777
11                       771.4153694261831        772.6472729308974        770.0560606534116        772.4012653401938        771.3645193166028        772.0694440013251
12                       772.0686338112022        772.8481800955777        771.1950486649489        772.6767404876593        772.0218851758168        772.476869000749
13                       772.5013615883183        772.9768221670827        771.9578298591741        772.861263588187         772.4620438589927        772.7465641467942
14                       772.8027712478729        773.0651582554727        772.4926437150625        772.9906558302008        772.7705264439733        772.9343666781629
15                       772.9885734164313        773.1173753492213        772.8272941134913        773.0716445161592        772.9635057777624        773.0500418701095
16                       773.1009211947099        773.1473053367724        773.0333447172203        773.1215747100241        773.0824160031044        773.1199186926348
17                       773.1471545551832        773.1572580646921        773.1235342810056        773.1434793804583        773.1345061220334        773.1485750548651
18                       773.1787254649524        773.1639486248782        773.1856862232365        773.1585515620111        773.1704088434817        773.1681366790335
19                       773.1815313715231        773.1625833006926        773.1961051543144        773.1610912247351        773.1764661306249        773.1697903813109
20                       773.1843959249487        773.1619561480022        773.2050003627741        773.1632629134806        773.1816332122548        773.1715122309841
21                       773.1773909304148        773.1589555728847        773.1952436467196        773.1609161352708        773.176033386208         773.1671067511842
22                       773.1730238392988        773.157033128383         773.189356374318         773.159504082197         773.1726588098568        773.1643580063924
23                       773.1666774923152        773.154879464585         773.1791089744484        773.1570338287293        773.1667622447123        773.1603909714988
24                       773.1628449047175        773.1534418327903        773.1732921794521        773.1556317047246        773.1634169592035        773.1579892830724
25                       773.1597856361665        773.1523533002686        773.1685007605117        773.1544740427771        773.1606577427901        773.1560746555691
26                       773.1574996866558        773.1516138670195        773.1647347176272        773.1535608428865        773.1584845954721        773.1546470890115
27                       773.1559870562313        773.1512235330432        773.1619940507984        773.1528921050531        773.1568975172496        773.1537065833854
28                       773.1542506598081        773.1507011917176        773.1590165911832        773.1521727234114        773.1551821862247        773.1526240883134
29                       773.1528537569188        773.1503186231836        773.1565153458573        773.1515694051112        773.153742127307         773.1517549582932
30                       773.1518276186515        773.1500909161131        773.154529899501         773.1510914053894        773.1525997433656        773.1511189218634
31                       773.1511722449728        773.1500180705065        773.1530602521143        773.1507387242456        773.1517550344009        773.1507159790355
32                       773.1505656662267        773.1499140921501        773.151795621523         773.150434383167         773.1510283219199        773.150341358177
33                       773.150089989974         773.1498264126104        773.1508152622639        773.1501980129333        773.1504654268764        773.1500472794004
34                       773.1498183868646        773.1497973008346        773.1501898025308        773.1500471076408        773.1501071829107        773.1498802790073
35                       773.1497508568691        773.1498267568224        773.1499192423237        773.1499816672899        773.1499535900225        773.1498403569839
36                       773.14969803712          773.1498502516885        773.1497045278664        773.1499296770639        773.1498314379137        773.1498091545691
37                       773.1496137497097        773.149852049461         773.1494727321029        773.1498735754777        773.1496984876352        773.1497578088874
38                       773.1496001863879        773.1498669738539        773.1493852426496        773.1498522261085        773.149648214005         773.1497501935211
39                       773.1496573471364        773.1498950248671        773.1494420595067        773.1498656289561        773.1496806170227        773.1497863084729
40                       773.1497252369061        773.1499228376284        773.1495282703227        773.1498861652094        773.149729810877         773.149828959325
41                       773.1497327257807        773.1499345668183        773.1495076356371        773.1498810901556        773.1497176817066        773.1498340485778
42                       773.1497472812315        773.1499452418811        773.1495093799458        773.1498814624836        773.1497183212932        773.1498434031614
43                       773.1497689031805        773.1499548628175        773.1495335032491        773.1498872821932        773.1497317296365        773.1498570230551
44                       773.1497975916627        773.1499634296272        773.1495800055467        773.1498985492846        773.1497579067367        773.1498749082715
45                       773.1498333466453        773.1499709423101        773.1496488868388        773.1499152637577        773.1497968525933        773.1498970588145
46                       773.1498647143649        773.1499761172589        773.1497145793322        773.1499311834616        773.149834257472         773.1499164264696
47                       773.1498817019556        773.1499791363087        773.1497501191124        773.1499397368545        773.1498548584015        773.1499269206281
48                       773.1498986895755        773.1499821553588        773.1497856588926        773.1499482902475        773.1498754593308        773.1499374147754
49                       773.1499156771984        773.1499851744088        773.1498211986728        773.1499568436406        773.1498960602604        773.1499479089265
50                       773.1499326647853        773.1499881934587        773.1498567384532        773.1499653970336        773.1499166611899        773.1499584030769
51                       773.1499496523801        773.1499912125087        773.1498922782334        773.1499739504267        773.1499372621194        773.149968897224
52                       773.1499621399587        773.1499934213658        773.1499185031347        773.1499802707617        773.1499524895407        773.1499766115969
53                       773.1499681591154        773.1499944656412        773.1499313387061        773.1499833812703        773.1499599930108        773.1499803302933
54                       773.1499741782178        773.1499955099166        773.1499441742776        773.1499864917789        773.149967496481         773.1499840489955
55                       773.1499801973903        773.149996554192         773.1499570098489        773.1499896022873        773.149974999951         773.1499877676836
56                       773.1499862165323        773.1499975984672        773.1499698454203        773.1499927127959        773.1499825034211        773.1499914863851
57                       773.1499922356574        773.1499986427425        773.1499826809916        773.1499958233044        773.1499900068912        773.1499952050791
58                       773.1499962175029        773.149999333986         773.1499912063022        773.1499978906875        773.1499949964808        773.1499976651025
59                       773.1499972708771        773.1499995177767        773.1499935359869        773.1499984586682        773.1499963725851        773.1499983159385
60                       773.1499983242451        773.1499997015674        773.1499958656717        773.149999026649         773.1499977486894        773.1499989667586
