% Model:              all_models_pine_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:23
% Table:              1400tempsPine - 
% Time                   Tv (K)                   Tst (K), Point: 58       Tc (K), Point: 61        Tl (K), Point: 62        Tw (K), Point: 63        Tsa (K)
0                        293.6371968221273        298.19388019265114       293.23691567447605       298.2543581057724        298.7507251516595        298.67605248545016
0.05                     426.72900848770564       471.721160758766         387.02560020807095       471.3486799002389        435.7757292271231        458.3743841848124
0.1                      504.95267742487016       548.0918102934089        469.0281669572897        538.9989132299768        507.6087754151052        530.4911970708891
0.15000000000000002      559.0606446407538        597.9325978990412        527.543472014672         584.9040588390657        558.8255376409148        579.8572323415018
0.2                      599.2964329765747        633.6362655089557        571.7044995209434        619.1415473953404        597.4287710053958        616.4189487842777
0.25                     630.4373940774766        660.5128170173268        606.2822109849145        645.8009673837427        627.6296670865024        644.6451873181455
0.30000000000000004      654.9069096602299        681.1201335718267        633.7577782868666        666.9008213513234        651.6134541959161        666.7792652591341
0.35000000000000003      674.5808059722922        697.3703631534138        656.0694348769655        683.992024711397         671.0821334559777        684.548875414736
0.4                      690.7174086347114        710.4901183085642        674.5317454495337        698.1088804509347        687.1872011565337        699.1065717637883
0.45                     704.0533773168505        721.1791702340718        689.9194106440189        709.857040359935         700.6067565326406        711.1253418551493
0.5                      715.0160957030217        729.8343457391338        702.6840890839387        719.5893575915065        711.7366564081381        720.9950867101297
0.55                     724.1671325376809        736.9718125870374        713.4221820377758        727.7692621283164        721.0984275056801        729.2272926187418
0.6000000000000001       731.7794439302277        742.8353177583257        722.4271132913931        734.6232602599913        728.9482548349503        736.0698714120563
0.65                     738.1254092321973        747.6671015302246        729.9923435552439        740.3777526131133        735.542415283351         741.7701331210163
0.7000000000000001       743.4457320476542        751.6770734350064        736.3795391773854        745.2338366116519        741.1093182806449        746.5462431620067
0.75                     747.9389444257333        755.0343479897629        741.8071471591453        749.3588235496762        745.8395733752462        750.5778151706277
0.8                      751.8316878034009        757.9259921005093        746.5293965891224        752.946766442376         749.9548772458958        754.0694232487552
0.8500000000000001       755.1574555950318        760.3798552967662        750.5836998609971        756.0262460971743        753.4878592006551        757.0513159623501
0.9                      757.9461786244798        762.4195923183537        754.0045896930988        758.6236561921284        756.4686684106692        759.550450625453
0.9500000000000001       760.376611133673         764.1895221465293        756.995585119595         760.894517658186         759.0749143120291        761.7280054118587
