% Model:              all_models_pine_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:23
% Table:              700tempsPine - 
% Time                   Tv (K)                   Tst (K), Point: 71       Tc (K), Point: 74        Tl (K), Point: 75        Tw (K), Point: 76        Tsa (K)
5                        773.1499908977377        773.1499925837575        773.1499892074091        773.1499910326826        773.1499883062847        773.1499916417544
5                        773.1499908977377        773.1499925837575        773.1499892074091        773.1499910326826        773.1499883062847        773.1499916417544
6                        773.1500208275831        773.1500169738592        773.1500247175443        773.1500207075765        773.1500225174377        773.1500191328379
7                        773.150003023572         773.1500024639504        773.1500035892847        773.1500029969108        773.1500052889825        773.1500027775753
8                        773.1500000661614        773.1500000538871        773.150000078489         773.1500000675893        773.150000103755         773.1500000606709
9                        773.1499996289255        773.1499996976281        773.1499995588806        773.1499996352093        773.1499985023976        773.1499996589562
10                       773.14999987939          773.149999901734         773.1499998565392        773.1499998799378        773.1499995471703        773.1499998891339
11                       773.1500000005728        773.1500000004773        773.1500000010556        773.1499999995575        773.1500004241339        773.1500000006424
12                       773.1500000110216        773.1500000089478        773.1500000132786        773.1500000110287        773.1500002453805        773.1500000101589
13                       773.15000000407          773.1500000032989        773.1500000046365        773.1500000045702        773.1499997897517        773.1500000036617
14                       773.1500000023237        773.1500000019153        773.1500000024023        773.1500000027361        773.1499995674145        773.1500000020461
15                       773.1500000008106        773.1500000006965        773.1500000005706        773.1500000009131        773.1499995256579        773.1500000006552
16                       773.1500000001338        773.1500000001391        773.149999999934         773.1500000000563        773.1499997234945        773.1500000000734
17                       773.1499999998429        773.1499999998982        773.1499999998354        773.1499999996377        773.1499999995399        773.1499999998797
18                       773.1499999997875        773.1499999998447        773.1499999998878        773.1499999996412        773.1500001333637        773.1499999998522
19                       773.1499999999187        773.1499999999498        773.1500000001193        773.1499999999085        773.1500002069987        773.1499999999958
20                       773.1499999999427        773.1499999999696        773.1500000001043        773.1499999999942        773.1500001549863        773.1500000000041
21                       773.1499999999786        773.1500000000028        773.1500000000432        773.1500000000757        773.1500000343162        773.1500000000091
