% Model:              all_models_pine_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:22
% Table:              5400tempsPine - 
% Time                   Tv (K)                   Tst (K), Point: 32       Tc (K), Point: 35        Tl (K), Point: 36        Tw (K), Point: 37        Tsa (K)
1.2                      683.316566675247         719.7143895146011        650.453314232713         719.9121572145851        684.2682986682936        704.3843341991143
1.3                      692.5572538232818        725.8790085780395        662.4988666642109        725.4456824804353        693.018941779341         711.5377682061442
1.4                      700.7447411624347        731.2511031903598        673.2536000037173        730.3184863696177        700.8272043181172        717.8608313808032
1.5                      708.1303629969601        736.0378429064236        683.006119650601         734.6997428177023        707.9042499994049        723.5558096290595
1.6                      714.7340993333185        740.2558314456354        691.779131840508         738.6031096632466        714.2667201753754        728.6388455272961
1.7000000000000002       720.5991753381744        743.939427038911         699.6242562744256        742.056066472054         719.9528773576463        733.1443081895062
1.8                      725.9133729956807        747.2399089783419        706.7625194297688        745.1806624330679        725.1260258404815        737.2222219257053
1.9                      730.5758864064564        750.0760668903           713.0752689611678        747.9113785972105        729.6984999389817        740.7920500669164
2                        734.7777745763485        752.5988734255569        718.790882364291         750.3699135531431        733.8374353905775        744.0055011855175
2.1                      738.566713584118         754.8460016787265        723.9663480205306        752.5866354663682        737.5845385600796        746.9004320149412
2.2                      741.886873983299         756.7730748974112        728.5352304947836        754.5257824542296        740.8911613418472        749.4324409353284
2.3                      744.9573141697106        758.547152618115         732.7662906049251        756.3222539359767        743.9533454929104        751.7738314361605
2.4000000000000004       747.6772534803283        760.0913769291166        736.5358814425141        757.9139876799479        746.6808994541957        753.8453330569566
2.5                      750.1082542502917        761.4507717144133        739.9214674703712        759.3377314241396        749.1301443799357        755.6949342974873
2.6                      752.3328554097981        762.6857021829392        743.0269081974513        760.6427542383238        751.3765921527332        757.3869751381486
2.7                      754.298443985405         763.7576896055767        745.7860002264346        761.7976504299982        753.3721090656546        758.880443202419
2.8                      756.0984366755189        764.7321371210382        748.3188289408943        762.856951533018         755.2038422027679        760.2476403484067
2.9000000000000004       757.7192269596775        765.5995184972606        750.6079034183173        763.812714808602         756.8590982382964        761.4780355176299
3                        759.1681394441518        766.3640651655749        752.6633087401069        764.6690182697147        758.3451553644474        762.5771787587273
3.1                      760.5474197445815        767.0930657410917        754.6196868325268        765.4846001996175        759.7595297604719        763.6236352166587
3.2                      761.8053033745881        767.7524536227131        756.4088717393374        766.2297228237742        761.0528513394145        764.5776292555481
3.3000000000000003       762.9417903341412        768.3422288104396        758.0308634605392        766.9043861421845        762.2251201012756        765.4391608753814
3.4000000000000004       763.9568806232595        768.8623913042708        759.4856619961317        767.5085901548487        763.2763360460547        766.2082300761797
3.5                      764.8505742419065        769.3129411042071        760.7732673461153        768.0423348617663        764.2064991737518        766.8848368579398
3.6                      765.7194623745788        769.7535371565847        762.0232934912461        768.5610706443235        765.1098582299174        767.5428778580216
3.7                      766.500321980198         770.1451301419966        763.1509025648669        769.0285028679856        765.9247233994486        768.1339845823188
3.8000000000000003       767.1915187947733        770.4867106674151        764.1539015773848        769.4436933460806        766.6495000509875        768.6569067447133
3.9000000000000004       767.7930528182944        770.7782787328404        765.0322905287999        769.8066420786079        767.2841881845338        769.1116443452241
4                        768.3049240507747        771.0198343382721        765.7860694191119        770.117349065568         767.8287878000878        769.4981973838507
4.1                      768.8052807244778        771.2584676126147        766.5209560833088        770.4206942439471        768.3597851142987        769.8762345191149
4.2                      769.2724955167611        771.4811464835897        767.2076933819687        770.7042572064054        768.8560127630731        770.2292426029624
4.300000000000001        769.6848891629903        771.6748075800182        767.8169539093113        770.9555877157283        769.2962525450304        770.5406688280018
4.4                      770.0424616631464        771.8394509019           768.3487376653367        771.1746857719156        769.6805044601704        770.8105131942202
4.5                      770.345213017307         771.9750764492353        768.8030446500444        771.3615513749673        770.0087685084935        771.0387757016206
4.6                      770.6269153854998        772.1010058091828        769.2262961814683        771.5356795678678        770.3145975236118        771.2511624844601
4.7                      770.9021369499964        772.2255736693226        769.6385168662672        771.7054798612486        770.6124650776646        771.4587623107361
4.800000000000001        771.1451263521019        772.3340472698985        770.0043103303982        771.8560872348418        770.8767870489804        771.6419741871877
4.9                      771.3558835918301        772.4264266109101        770.3236765738613        771.9875016886471        771.1075634375591        771.8007981138031
5                        771.5344086692343        772.5027116923576        770.5966155966564        772.0997232226647        771.3047942434007        771.9352340905906
5                        771.5344086692343        772.5027116923576        770.5966155966564        772.0997232226647        771.3047942434007        771.9352340905906
6                        772.6182339703745        772.9522126607202        772.2771435677904        772.7909006024524        772.5192062407332        772.7508282695795
7                        773.0371965322597        773.1160379035139        772.9460455493661        773.0660179200779        773.0024092951525        773.0656695470094
8                        773.1770147224979        773.1669103338779        773.17825983921          773.1615639045474        773.170149784305         773.1705757021886
9                        773.1930096210837        773.1693977457471        773.2125490585532        773.1757024014619        773.1950316035503        773.1824325782067
10                       773.17919670236          773.1620341245159        773.19517928654          773.1685679248858        773.1825794473779        773.1719666978669
11                       773.1649297495838        773.1557553107731        773.1741155724085        773.1599131438194        773.1673996931503        773.1612152425946
12                       773.1561983010137        773.1522193640029        773.1604711185333        773.1543059121494        773.1575516737327        773.1546487230219
13                       773.1515894995413        773.1504455941027        773.1530262132682        773.151245118244         773.1521786799858        773.1511866906585
14                       773.149336298622         773.1495915492842        773.1493431513046        773.1497305803148        773.1495210289959        773.1494947158682
15                       773.1486898669306        773.1493856772106        773.148177941012         773.1492510796571        773.1486807952824        773.1490110192465
16                       773.1485590346954        773.1493757696267        773.1478559159027        773.1491187833764        773.1484502128354        773.1489145330781
17                       773.1490424846191        773.1496036083025        773.1485245249081        773.1493938251267        773.1489346640363        773.149279539831
18                       773.1493001763255        773.1497225674386        773.148887699659         773.1495431441276        773.1491977957664        773.1494739842923
19                       773.1496428570491        773.1498648135376        773.1494141776178        773.1497595443898        773.149578269488         773.1497318507012
20                       773.1498160463582        773.1499359256217        773.149682594484         773.1498697675116        773.1497717187975        773.1498621342768
21                       773.1499331360608        773.1499795175232        773.1498764711193        773.1499493055542        773.1499109031777        773.1499500131747
22                       773.1499973746628        773.1500036032969        773.1499824970457        773.1499928230704        773.1499870730017        773.149998234359
23                       773.1500141775929        773.1500078362926        773.150016103747         773.1500066039627        773.1500110304955        773.150010754835
24                       773.1500397034545        773.1500168086966        773.1500599520139        773.1500245993401        773.1500425860083        773.1500298890408
25                       773.1500521982551        773.1500209943374        773.1500820218854        773.1500336577055        773.150058571058         773.1500392458244
26                       773.1500516620745        773.1500203932152        773.1500823133615        773.1500337790584        773.1500589856445        773.1500388251849
27                       773.1500380948639        773.1500150053299        773.1500608264422        773.1500249633991        773.150043829768         773.1500286271037
28                       773.1500361096067        773.1500139761814        773.1500583784878        773.1500239594549        773.1500422028804        773.1500271241609
29                       773.1500318023186        773.1500121394197        773.1500519115161        773.1500213057647        773.1500376665194        773.1500238811002
30                       773.1500244009883        773.1500092082194        773.1500401453958        773.150016477048         773.1500293080555        773.1500183185457
31                       773.1500139056848        773.1500051825809        773.1500230801266        773.1500094733045        773.1500171274886        773.1500104365289
32                       773.1500079464706        773.1500028765312        773.1500134469386        773.1500055190027        773.1500102092691        773.1500059601532
33                       773.1500045775063        773.1500015724471        773.1500079991599        773.1500032818178        773.1500062367134        773.1500034294456
34                       773.150002064856         773.1500006308145        773.1500038434981        773.1500015744398        773.1500031452944        773.1500015432956
35                       773.1500004085067        773.1500000516334        773.1500009799527        773.1500003968688        773.1500009350118        773.1500003017084
36                       773.1499992208132        773.1499996384571        773.1499989202744        773.1499995503905        773.1499993282537        773.1499994115825
37                       773.1499984073315        773.1499993433802        773.1499975453987        773.1499989865467        773.1499982573222        773.149998801426
38                       773.1499981771783        773.1499992724172        773.1499971188147        773.1499988125756        773.1499978720332        773.1499986294438
39                       773.1499985303552        773.1499994255684        773.1499976405224        773.1499990284775        773.149998172387         773.1499988956185
40                       773.1499989790485        773.1499996125061        773.1499983261714        773.1499993116051        773.1499986082201        773.149999233369
41                       773.1499989448462        773.1499996075795        773.1499982458389        773.1499992794298        773.149998527263         773.1499992080878
42                       773.149998976282         773.1499996248208        773.1499982815657        773.1499992947842        773.1499985482001        773.1499992320081
43                       773.1499990735028        773.1499996642301        773.1499984333519        773.149999357668         773.1499986710317        773.1499993051269
44                       773.1499992363777        773.1499997258072        773.1499987011972        773.1499994680809        773.1499988957573        773.1499994274486
45                       773.149999465            773.1499998095524        773.149999085102         773.1499996260235        773.1499992223773        773.1499995989683
46                       773.1499996522645        773.149999877021         773.1499994029601        773.1499997565464        773.1499994952577        773.14999973941
47                       773.1499997049964        773.1499998957657        773.1499994932788        773.1499997933519        773.1499995744728        773.1499997789508
48                       773.1499997577532        773.1499999145105        773.1499995835975        773.1499998301573        773.149999653688         773.1499998184955
49                       773.149999810541         773.1499999332552        773.1499996739161        773.1499998669627        773.1499997329031        773.149999858037
50                       773.1499998632424        773.149999952            773.1499997642347        773.1499999037683        773.1499998121182        773.1499998975808
51                       773.1499999161035        773.1499999707446        773.1499998545535        773.1499999405737        773.1499998913332        773.1499999371185
52                       773.149999952105         773.1499999835203        773.1499999163351        773.1499999657559        773.1499999461502        773.1499999641331
53                       773.1499999641137        773.149999987716         773.1499999370972        773.1499999742313        773.1499999658967        773.1499999731213
54                       773.1499999760869        773.1499999919116        773.1499999578594        773.1499999827066        773.1499999856433        773.1499999821178
55                       773.1499999880667        773.1499999961072        773.1499999786216        773.149999991182         773.1500000053898        773.1499999911055
56                       773.1500000001381        773.1500000003028        773.1499999993837        773.1499999996572        773.1500000251364        773.1500000001035
57                       773.1500000120875        773.1500000044985        773.150000020146         773.1500000081326        773.1500000448829        773.1500000090977
58                       773.1500000186471        773.1500000067799        773.1500000315532        773.1500000127953        773.1500000552226        773.1500000140152
59                       773.1500000174142        773.1500000063102        773.1500000295134        773.1500000119781        773.1500000520406        773.1500000130771
60                       773.1500000161403        773.1500000058404        773.1500000274737        773.150000011161         773.1500000488587        773.1500000121465
